"CN","INVYR","STATECD","COUNTYCD","O3PLOT","FIELD_ID","SPLIT_PLOTID","GROUND_LOC_CD","MEASYEAR","BIOSPCD","AMNT_MAX","AMNT_MIN","AMNT_MEAN","SVRTY_MAX","SVRTY_MIN","SVRTY_MEAN","PLANT_INJ_CNT","PLANT_EVAL_CNT","PLANT_RATIO","BIOSPCD_SUM","BIOSPCD_INDEX","ELEV","PLTSIZE","ASPECT","TERRPOS","SOILDPTH","SOILDRN","PLOTWET","PLTDSTRB","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"226150197010661",2002,39,37,4851,485,1,1,2002,365,0.16,0.035,0.0975,0.035,0.035,0.035,2,31,0.06451613,0.0034125,0.00022016,1000,1,80,1,1,1,,0,"",2010-06-07,"10661","",,""
"226150198010661",2002,39,37,4851,485,1,1,2002,541,0,0,0,0,0,0,0,30,0,0,0,1000,1,80,1,1,1,,0,"",2010-06-07,"10661","",,""
"226150199010661",2002,39,37,4851,485,1,1,2002,915,0,0,0,0,0,0,0,16,0,0,0,1000,1,80,1,1,1,,0,"",2010-06-07,"10661","",,""
"226150190010661",2002,39,41,8681,868,1,1,2002,541,0,0,0,0,0,0,0,30,0,0,0,871,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150191010661",2002,39,41,8681,868,1,1,2002,762,0,0,0,0,0,0,0,30,0,0,0,871,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150189010661",2002,39,41,8681,868,1,1,2002,366,0,0,0,0,0,0,0,30,0,0,0,871,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150201010661",2002,39,41,8921,892,1,1,2002,366,0,0,0,0,0,0,0,28,0,0,0,960,1,330,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150202010661",2002,39,41,8921,892,1,1,2002,762,0,0,0,0,0,0,0,16,0,0,0,960,1,330,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150203010661",2002,39,41,8921,892,1,1,2002,915,0,0,0,0,0,0,0,45,0,0,0,960,1,330,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150462010661",2002,39,43,9581,958,1,1,2002,365,0.63,0.38,0.505,0.38,0.16,0.27,2,30,0.06666667,0.1501,0.01000667,620,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150463010661",2002,39,43,9581,958,1,1,2002,366,0,0,0,0,0,0,0,30,0,0,0,620,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150464010661",2002,39,43,9581,958,1,1,2002,541,0,0,0,0,0,0,0,30,0,0,0,620,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226149922010661",2002,39,47,12131,1213,1,1,2002,365,0,0,0,0,0,0,0,17,0,0,0,837,1,90,3,1,1,,0,"",2010-06-07,"10661","",,""
"226149923010661",2002,39,47,12131,1213,1,1,2002,366,0,0,0,0,0,0,0,12,0,0,0,837,1,90,3,1,1,,0,"",2010-06-07,"10661","",,""
"226149924010661",2002,39,47,12131,1213,1,1,2002,915,0,0,0,0,0,0,0,30,0,0,0,837,1,90,3,1,1,,0,"",2010-06-07,"10661","",,""
"226149935010661",2002,39,57,14351,1435,1,1,2002,366,0,0,0,0,0,0,0,26,0,0,0,863,1,98,4,1,3,,0,"",2010-06-07,"10661","",,""
"226149936010661",2002,39,57,14351,1435,1,1,2002,541,0,0,0,0,0,0,0,30,0,0,0,863,1,98,4,1,3,,0,"",2010-06-07,"10661","",,""
"226149937010661",2002,39,57,14351,1435,1,1,2002,762,0,0,0,0,0,0,0,30,0,0,0,863,1,98,4,1,3,,0,"",2010-06-07,"10661","",,""
"226149938010661",2002,39,57,14351,1435,1,1,2002,915,0,0,0,0,0,0,0,30,0,0,0,863,1,98,4,1,3,,0,"",2010-06-07,"10661","",,""
"226150173010661",2002,39,59,3181,318,1,1,2002,366,0,0,0,0,0,0,0,30,0,0,0,804,1,15,3,1,1,,0,"",2010-06-07,"10661","",,""
"226150174010661",2002,39,59,3181,318,1,1,2002,541,0,0,0,0,0,0,0,30,0,0,0,804,1,15,3,1,1,,0,"",2010-06-07,"10661","",,""
"226150175010661",2002,39,59,3181,318,1,1,2002,762,0,0,0,0,0,0,0,30,0,0,0,804,1,15,3,1,1,,0,"",2010-06-07,"10661","",,""
"226150176010661",2002,39,59,3181,318,1,1,2002,931,0,0,0,0,0,0,0,30,0,0,0,804,1,15,3,1,1,,0,"",2010-06-07,"10661","",,""
"226149918010661",2002,39,71,8741,874,1,1,2002,366,0,0,0,0,0,0,0,20,0,0,0,1122,1,357,4,1,1,,0,"",2010-06-07,"10661","",,""
"226149919010661",2002,39,71,8741,874,1,1,2002,541,0,0,0,0,0,0,0,15,0,0,0,1122,1,357,4,1,1,,0,"",2010-06-07,"10661","",,""
"226149920010661",2002,39,71,8741,874,1,1,2002,762,0,0,0,0,0,0,0,11,0,0,0,1122,1,357,4,1,1,,0,"",2010-06-07,"10661","",,""
"226149909010661",2002,39,73,1881,188,1,1,2002,541,0.16,0.035,0.0975,0.63,0.38,0.505,2,34,0.05882353,0.05705,0.00335588,1066,2,277,1,1,1,,0,"",2010-06-07,"10661","",,""
"226149910010661",2002,39,73,1881,188,1,1,2002,621,0,0,0,0,0,0,0,11,0,0,0,1066,2,277,1,1,1,,0,"",2010-06-07,"10661","",,""
"226149911010661",2002,39,73,1881,188,1,1,2002,762,0,0,0,0,0,0,0,12,0,0,0,1066,2,277,1,1,1,,0,"",2010-06-07,"10661","",,""
"226149912010661",2002,39,73,1881,188,1,1,2002,915,0,0,0,0,0,0,0,30,0,0,0,1066,2,277,1,1,1,,0,"",2010-06-07,"10661","",,""
"226149913010661",2002,39,73,1881,188,1,1,2002,931,0,0,0,0,0,0,0,31,0,0,0,1066,2,277,1,1,1,,0,"",2010-06-07,"10661","",,""
"226150458010661",2002,39,77,13861,1386,1,1,2002,365,0,0,0,0,0,0,0,30,0,0,0,930,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150459010661",2002,39,77,13861,1386,1,1,2002,366,0,0,0,0,0,0,0,30,0,0,0,930,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150460010661",2002,39,77,13861,1386,1,1,2002,762,0,0,0,0,0,0,0,30,0,0,0,930,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226149605010661",2002,39,79,3701,370,1,1,2002,366,0.63,0.035,0.25166667,0.63,0.035,0.27,12,30,0.4,0.09457292,0.03782917,665,1,0,5,1,1,,0,"",2010-06-07,"10661","",,""
"226149606010661",2002,39,79,3701,370,1,1,2002,541,0,0,0,0,0,0,0,30,0,0,0,665,1,0,5,1,1,,0,"",2010-06-07,"10661","",,""
"226149607010661",2002,39,79,3701,370,1,1,2002,915,0,0,0,0,0,0,0,30,0,0,0,665,1,0,5,1,1,,0,"",2010-06-07,"10661","",,""
"226150449010661",2002,39,85,2351,235,1,1,2002,366,0,0,0,0,0,0,0,30,0,0,0,975,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150450010661",2002,39,85,2351,235,1,1,2002,541,0,0,0,0,0,0,0,31,0,0,0,975,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150451010661",2002,39,85,2351,235,1,1,2002,762,0,0,0,0,0,0,0,21,0,0,0,975,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150452010661",2002,39,85,2351,235,1,1,2002,915,0.16,0.035,0.0975,0.16,0.035,0.0975,2,31,0.06451613,0.0134125,0.00086532,975,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150453010661",2002,39,85,2351,235,1,1,2002,931,0,0,0,0,0,0,0,31,0,0,0,975,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"234058386010661",2008,39,1,3921,392,1,1,2008,365,0,0,0,0,0,0,0,30,0,0,0,925,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058387010661",2008,39,1,3921,392,1,1,2008,366,0,0,0,0,0,0,0,30,0,0,0,925,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058388010661",2008,39,1,3921,392,1,1,2008,541,0.38,0.38,0.38,0.16,0.16,0.16,1,30,0.03333333,0.0608,0.00202667,925,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059448010661",2008,39,7,7431,743,1,1,2008,366,0,0,0,0,0,0,0,20,0,0,0,1045,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059449010661",2008,39,7,7431,743,1,1,2008,541,0,0,0,0,0,0,0,30,0,0,0,1045,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059450010661",2008,39,7,7431,743,1,1,2008,621,0,0,0,0,0,0,0,30,0,0,0,1045,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059451010661",2008,39,7,7431,743,1,1,2008,762,0,0,0,0,0,0,0,10,0,0,0,1045,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059452010661",2008,39,7,7431,743,1,1,2008,915,0,0,0,0,0,0,0,30,0,0,0,1045,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058756010661",2008,39,13,15641,1564,1,1,2008,541,0,0,0,0,0,0,0,30,0,0,0,1224,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058758010661",2008,39,13,15641,1564,1,1,2008,915,0,0,0,0,0,0,0,30,0,0,0,1224,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058759010661",2008,39,13,15641,1564,1,1,2008,931,0,0,0,0,0,0,0,30,0,0,0,1224,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058816010661",2008,39,15,6481,648,1,1,2008,365,0,0,0,0,0,0,0,30,0,0,0,928,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058817010661",2008,39,15,6481,648,1,1,2008,366,0,0,0,0,0,0,0,30,0,0,0,928,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058818010661",2008,39,15,6481,648,1,1,2008,541,0,0,0,0,0,0,0,30,0,0,0,928,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059177010661",2008,39,37,4851,485,1,1,2008,365,0,0,0,0,0,0,0,30,0,0,0,1040,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059178010661",2008,39,37,4851,485,1,1,2008,541,0.63,0.63,0.63,0.38,0.16,0.23333333,3,30,0.1,0.147,0.0147,1040,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059179010661",2008,39,37,4851,485,1,1,2008,915,0,0,0,0,0,0,0,23,0,0,0,1040,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059168010661",2008,39,41,8681,868,1,1,2008,365,0,0,0,0,0,0,0,30,0,0,0,971,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059169010661",2008,39,41,8681,868,1,1,2008,541,0,0,0,0,0,0,0,30,0,0,0,971,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059170010661",2008,39,41,8681,868,1,1,2008,915,0,0,0,0,0,0,0,30,0,0,0,971,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059181010661",2008,39,41,8921,892,1,2,2008,365,0,0,0,0,0,0,0,30,0,0,0,942,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234059182010661",2008,39,41,8921,892,1,2,2008,366,0,0,0,0,0,0,0,30,0,0,0,942,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234059183010661",2008,39,41,8921,892,1,2,2008,541,0,0,0,0,0,0,0,30,0,0,0,942,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234059184010661",2008,39,41,8921,892,1,2,2008,915,0,0,0,0,0,0,0,30,0,0,0,942,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234059475010661",2008,39,43,9581,958,1,1,2008,365,0.38,0.38,0.38,0.38,0.16,0.27,2,30,0.06666667,0.1026,0.00684,599,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059476010661",2008,39,43,9581,958,1,1,2008,366,0.63,0.63,0.63,0.16,0.16,0.16,1,30,0.03333333,0.1008,0.00336,599,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059477010661",2008,39,43,9581,958,1,1,2008,541,0,0,0,0,0,0,0,30,0,0,0,599,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234058382010661",2008,39,79,3701,370,1,1,2008,621,0,0,0,0,0,0,0,12,0,0,0,721,1,100,3,1,1,,0,"",2010-09-20,"10661","",,""
"234058383010661",2008,39,79,3701,370,1,1,2008,915,0,0,0,0,0,0,0,30,0,0,0,721,1,100,3,1,1,,0,"",2010-09-20,"10661","",,""
"234058384010661",2008,39,79,3701,370,1,1,2008,931,0,0,0,0,0,0,0,30,0,0,0,721,1,100,3,1,1,,0,"",2010-09-20,"10661","",,""
"234059460010661",2008,39,85,2351,235,1,1,2008,366,0,0,0,0,0,0,0,30,0,0,0,1011,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059461010661",2008,39,85,2351,235,1,1,2008,541,0,0,0,0,0,0,0,30,0,0,0,1011,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059462010661",2008,39,85,2351,235,1,1,2008,762,0,0,0,0,0,0,0,17,0,0,0,1011,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059463010661",2008,39,85,2351,235,1,1,2008,915,0,0,0,0,0,0,0,30,0,0,0,1011,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059464010661",2008,39,85,2351,235,1,1,2008,931,0,0,0,0,0,0,0,12,0,0,0,1011,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234059164010661",2008,39,89,1221,122,1,3,2008,541,0,0,0,0,0,0,0,30,0,0,0,1168,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234059165010661",2008,39,89,1221,122,1,3,2008,762,0,0,0,0,0,0,0,30,0,0,0,1168,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234059166010661",2008,39,89,1221,122,1,3,2008,931,0,0,0,0,0,0,0,30,0,0,0,1168,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234059455010661",2008,39,103,5321,532,1,1,2008,366,0,0,0,0,0,0,0,30,0,0,0,1207,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"226155497010661",2004,39,135,2871,287,1,1,2004,915,0,0,0,0,0,0,0,30,0,0,0,951,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226155176010661",2004,39,145,4511,451,1,1,2004,365,0,0,0,0,0,0,0,30,0,0,0,537,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226155743010661",2004,39,59,3181,318,1,1,2004,366,0,0,0,0,0,0,0,24,0,0,0,784,2,10,3,1,1,,0,"",2010-06-07,"10661","",,""
"226155177010661",2004,39,145,4511,451,1,1,2004,366,0,0,0,0,0,0,0,30,0,0,0,537,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226155178010661",2004,39,145,4511,451,1,1,2004,541,0,0,0,0,0,0,0,30,0,0,0,537,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226155179010661",2004,39,145,4511,451,1,1,2004,762,0,0,0,0,0,0,0,10,0,0,0,537,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226155180010661",2004,39,145,4511,451,1,1,2004,915,0,0,0,0,0,0,0,30,0,0,0,537,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226155749010661",2004,39,151,10621,1062,1,1,2004,366,0,0,0,0,0,0,0,30,0,0,0,1121,1,120,3,1,1,,0,"",2010-06-07,"10661","",,""
"226155750010661",2004,39,151,10621,1062,1,1,2004,541,0,0,0,0,0,0,0,30,0,0,0,1121,1,120,3,1,1,,0,"",2010-06-07,"10661","",,""
"226155751010661",2004,39,151,10621,1062,1,1,2004,915,0,0,0,0,0,0,0,30,0,0,0,1121,1,120,3,1,1,,0,"",2010-06-07,"10661","",,""
"226155753010661",2004,39,151,4531,453,1,1,2004,366,0,0,0,0,0,0,0,30,0,0,0,1216,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226155754010661",2004,39,151,4531,453,1,1,2004,541,0,0,0,0,0,0,0,30,0,0,0,1216,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226155755010661",2004,39,151,4531,453,1,1,2004,915,0,0,0,0,0,0,0,30,0,0,0,1216,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226155976010661",2004,39,155,1461,146,1,2,2004,366,0,0,0,0,0,0,0,30,0,0,0,932,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226155977010661",2004,39,155,1461,146,1,2,2004,541,0,0,0,0,0,0,0,30,0,0,0,932,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226155978010661",2004,39,155,1461,146,1,2,2004,915,0,0,0,0,0,0,0,19,0,0,0,932,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226155739010661",2004,39,157,8191,819,1,1,2004,366,0,0,0,0,0,0,0,30,0,0,0,864,1,240,2,1,1,,0,"",2010-06-07,"10661","",,""
"226155740010661",2004,39,157,8191,819,1,1,2004,761,0,0,0,0,0,0,0,17,0,0,0,864,1,240,2,1,1,,0,"",2010-06-07,"10661","",,""
"226155741010661",2004,39,157,8191,819,1,1,2004,915,0,0,0,0,0,0,0,30,0,0,0,864,1,240,2,1,1,,0,"",2010-06-07,"10661","",,""
"226155462010661",2004,39,163,5741,574,1,2,2004,366,0,0,0,0,0,0,0,30,0,0,0,872,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226155463010661",2004,39,163,5741,574,1,2,2004,621,0,0,0,0,0,0,0,30,0,0,0,872,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226155464010661",2004,39,163,5741,574,1,2,2004,931,0,0,0,0,0,0,0,30,0,0,0,872,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226155449010661",2004,39,167,10411,1041,1,3,2004,365,0.63,0.63,0.63,0.16,0.035,0.08857143,7,30,0.23333333,0.0558,0.01302,590,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226155450010661",2004,39,167,10411,1041,1,3,2004,366,0,0,0,0,0,0,0,30,0,0,0,590,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226155451010661",2004,39,167,10411,1041,1,3,2004,541,0,0,0,0,0,0,0,30,0,0,0,590,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226155452010661",2004,39,167,10411,1041,1,3,2004,915,0,0,0,0,0,0,0,12,0,0,0,590,1,0,4,1,1,,0,"",2010-06-07,"10661","",2010-09-07,"10661"
"226155768010661",2004,39,169,4701,470,1,1,2004,761,0,0,0,0,0,0,0,30,0,0,0,1049,1,45,1,1,1,,0,"",2010-06-07,"10661","",,""
"226155769010661",2004,39,169,4701,470,1,1,2004,915,0,0,0,0,0,0,0,30,0,0,0,1049,1,45,1,1,1,,0,"",2010-06-07,"10661","",,""
"226155770010661",2004,39,169,4701,470,1,1,2004,931,0,0,0,0,0,0,0,30,0,0,0,1049,1,45,1,1,1,,0,"",2010-06-07,"10661","",,""
"226156015010661",2004,39,173,9181,918,1,1,2004,365,0,0,0,0,0,0,0,22,0,0,0,629,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226156016010661",2004,39,173,9181,918,1,1,2004,366,0,0,0,0,0,0,0,30,0,0,0,629,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226156017010661",2004,39,173,9181,918,1,1,2004,541,0,0,0,0,0,0,0,30,0,0,0,629,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226155778010661",2004,39,175,6571,657,1,1,2004,365,0,0,0,0,0,0,0,30,0,0,0,811,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226155779010661",2004,39,175,6571,657,1,1,2004,366,0,0,0,0,0,0,0,30,0,0,0,811,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226155780010661",2004,39,175,6571,657,1,1,2004,541,0,0,0,0,0,0,0,30,0,0,0,811,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226158859010661",2005,39,85,2351,235,1,1,2005,931,0,0,0,0,0,0,0,30,0,0,0,972,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226158594010661",2005,39,89,1221,122,1,1,2005,366,0,0,0,0,0,0,0,30,0,0,0,1130,1,240,3,1,1,,0,"",2010-06-07,"10661","",,""
"226158595010661",2005,39,89,1221,122,1,1,2005,762,0,0,0,0,0,0,0,30,0,0,0,1130,1,240,3,1,1,,0,"",2010-06-07,"10661","",,""
"226158596010661",2005,39,89,1221,122,1,1,2005,931,0,0,0,0,0,0,0,30,0,0,0,1130,1,240,3,1,1,,0,"",2010-06-07,"10661","",,""
"226158853010661",2005,39,103,5321,532,1,1,2005,366,0,0,0,0,0,0,0,30,0,0,0,1170,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226158854010661",2005,39,103,5321,532,1,1,2005,541,0.88,0.035,0.423,0.63,0.035,0.273,5,30,0.16666667,0.18512,0.03085333,1170,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226158855010661",2005,39,103,5321,532,1,1,2005,761,0,0,0,0,0,0,0,30,0,0,0,1170,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226158861010661",2005,39,103,6151,615,1,1,2005,365,0,0,0,0,0,0,0,30,0,0,0,955,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226158862010661",2005,39,103,6151,615,1,1,2005,366,0,0,0,0,0,0,0,30,0,0,0,955,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226158863010661",2005,39,103,6151,615,1,1,2005,541,0,0,0,0,0,0,0,30,0,0,0,955,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226157970010661",2005,39,105,7461,746,1,1,2005,762,0,0,0,0,0,0,0,30,0,0,0,661,1,105,1,1,1,,0,"",2010-06-07,"10661","",,""
"226157971010661",2005,39,105,7461,746,1,1,2005,915,0,0,0,0,0,0,0,30,0,0,0,661,1,105,1,1,1,,0,"",2010-06-07,"10661","",,""
"226157972010661",2005,39,105,7461,746,1,1,2005,931,0,0,0,0,0,0,0,30,0,0,0,661,1,105,1,1,1,,0,"",2010-06-07,"10661","",,""
"226158277010661",2005,39,111,4841,484,1,1,2005,366,0,0,0,0,0,0,0,30,0,0,0,1013,2,140,3,1,1,,0,"",2010-06-07,"10661","",,""
"226158278010661",2005,39,111,4841,484,1,1,2005,762,0,0,0,0,0,0,0,30,0,0,0,1013,2,140,3,1,1,,0,"",2010-06-07,"10661","",,""
"226158279010661",2005,39,111,4841,484,1,1,2005,931,0,0,0,0,0,0,0,30,0,0,0,1013,2,140,3,1,1,,0,"",2010-06-07,"10661","",,""
"226158293010661",2005,39,119,11801,1180,1,1,2005,365,0,0,0,0,0,0,0,30,0,0,0,790,1,310,1,1,1,,0,"",2010-06-07,"10661","",,""
"226158294010661",2005,39,119,11801,1180,1,1,2005,366,0,0,0,0,0,0,0,30,0,0,0,790,1,310,1,1,1,,0,"",2010-06-07,"10661","",,""
"226158295010661",2005,39,119,11801,1180,1,1,2005,541,0,0,0,0,0,0,0,30,0,0,0,790,1,310,1,1,1,,0,"",2010-06-07,"10661","",,""
"226158285010661",2005,39,131,8671,867,1,1,2005,365,0,0,0,0,0,0,0,30,0,0,0,712,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226158286010661",2005,39,131,8671,867,1,1,2005,366,0,0,0,0,0,0,0,30,0,0,0,712,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226158287010661",2005,39,131,8671,867,1,1,2005,931,0.88,0.88,0.88,0.16,0.16,0.16,1,30,0.03333333,0.1408,0.00469333,712,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226158311010661",2005,39,135,2871,287,1,1,2005,541,0.16,0.035,0.0975,0.38,0.035,0.2075,2,30,0.06666667,0.00945,0.00063,951,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226149609010661",2002,39,1,3921,392,1,1,2002,365,0,0,0,0,0,0,0,16,0,0,0,964,1,220,4,1,1,,0,"",2010-06-07,"10661","",,""
"226149610010661",2002,39,1,3921,392,1,1,2002,366,0,0,0,0,0,0,0,30,0,0,0,964,1,220,4,1,1,,0,"",2010-06-07,"10661","",,""
"226149611010661",2002,39,1,3921,392,1,1,2002,541,0,0,0,0,0,0,0,32,0,0,0,964,1,220,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150438010661",2002,39,7,7431,743,1,1,2002,366,0,0,0,0,0,0,0,32,0,0,0,1059,1,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226150439010661",2002,39,7,7431,743,1,1,2002,541,0,0,0,0,0,0,0,31,0,0,0,1059,1,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226150440010661",2002,39,7,7431,743,1,1,2002,621,0,0,0,0,0,0,0,30,0,0,0,1059,1,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226150441010661",2002,39,7,7431,743,1,1,2002,761,0,0,0,0,0,0,0,10,0,0,0,1059,1,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226150442010661",2002,39,7,7431,743,1,1,2002,762,0,0,0,0,0,0,0,30,0,0,0,1059,1,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226150443010661",2002,39,7,7431,743,1,1,2002,915,0,0,0,0,0,0,0,30,0,0,0,1059,1,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226149876010661",2002,39,13,15641,1564,1,1,2002,366,0,0,0,0,0,0,0,15,0,0,0,1201,1,285,3,1,1,,0,"",2010-06-07,"10661","",,""
"226149877010661",2002,39,13,15641,1564,1,1,2002,541,0,0,0,0,0,0,0,30,0,0,0,1201,1,285,3,1,1,,0,"",2010-06-07,"10661","",,""
"226149878010661",2002,39,13,15641,1564,1,1,2002,621,0,0,0,0,0,0,0,30,0,0,0,1201,1,285,3,1,1,,0,"",2010-06-07,"10661","",,""
"226149879010661",2002,39,13,15641,1564,1,1,2002,762,0,0,0,0,0,0,0,30,0,0,0,1201,1,285,3,1,1,,0,"",2010-06-07,"10661","",,""
"226149880010661",2002,39,13,15641,1564,1,1,2002,931,0,0,0,0,0,0,0,30,0,0,0,1201,1,285,3,1,1,,0,"",2010-06-07,"10661","",,""
"226149926010661",2002,39,15,6481,648,1,1,2002,365,0,0,0,0,0,0,0,30,0,0,0,900,1,188,3,1,3,,0,"",2010-06-07,"10661","",,""
"226158309010661",2005,39,135,2871,287,1,1,2005,365,0,0,0,0,0,0,0,30,0,0,0,951,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226158310010661",2005,39,135,2871,287,1,1,2005,366,0,0,0,0,0,0,0,30,0,0,0,951,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226158000010661",2005,39,145,4511,451,1,1,2005,365,0,0,0,0,0,0,0,30,0,0,0,552,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226158001010661",2005,39,145,4511,451,1,1,2005,366,0.88,0.035,0.36142857,0.38,0.035,0.17357143,7,30,0.23333333,0.05607143,0.01308333,552,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226158002010661",2005,39,145,4511,451,1,1,2005,541,0,0,0,0,0,0,0,30,0,0,0,552,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
