"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","TRANSECT","SUBP","CONDID","MEASYEAR","SMALLCT","MEDIUMCT","LARGECT","RSNCTCD","PILESCD","SMALL_TL_COND","SMALL_TL_PLOT","SMALL_TL_UNADJ","MEDIUM_TL_COND","MEDIUM_TL_PLOT","MEDIUM_TL_UNADJ","LARGE_TL_COND","LARGE_TL_PLOT","LARGE_TL_UNADJ","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","FWD_STATUS_CD","FWD_NONSAMPLE_REASN_CD","FWD_SAMPLE_METHOD","SLOPE"
"334955515489998","171867908020004",2014,39,7,1392,360,2,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334951697489998","171867720020004",2014,39,11,2083,225,4,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"271060963489998","16232378020004",2013,39,173,3801,360,2,2,,,,,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"334961010489998","171868088020004",2014,39,9,2380,135,3,2,,2,1,2,,,12,24,24,12,24,24,20,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961011489998","171868088020004",2014,39,9,2380,225,4,2,,2,2,0,,,12,24,24,12,24,24,20,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961008489998","171868088020004",2014,39,9,2380,270,1,1,,1,0,0,,,12,24,24,12,24,24,20,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961009489998","171868088020004",2014,39,9,2380,360,2,1,,3,2,0,,,12,24,24,12,24,24,20,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334951696489998","171867720020004",2014,39,11,2083,135,3,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334951694489998","171867720020004",2014,39,11,2083,270,1,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334951695489998","171867720020004",2014,39,11,2083,360,2,2,,3,4,0,,,6,24,24,6,24,24,10,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334952099489998","171867746020004",2014,39,15,3247,135,3,1,,4,1,2,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334952100489998","171867746020004",2014,39,15,3247,225,4,1,,7,3,4,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334952097489998","171867746020004",2014,39,15,3247,270,1,1,,8,3,4,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334952098489998","171867746020004",2014,39,15,3247,360,2,1,,8,2,3,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334956850489998","171867937020004",2014,39,19,2633,360,2,1,,7,1,2,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334956851489998","171867937020004",2014,39,19,2633,135,3,1,,9,8,0,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334956852489998","171867937020004",2014,39,19,2633,225,4,1,,20,2,1,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334956849489998","171867937020004",2014,39,19,2633,270,1,1,,13,4,0,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334959802489998","171868044020004",2014,39,29,5665,135,3,1,,,,,,,21,24,24,21,24,24,33,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334959803489998","171868044020004",2014,39,29,5665,225,4,1,,,,,,,21,24,24,21,24,24,33,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334959799489998","171868044020004",2014,39,29,5665,270,1,1,,,,,,,21,24,24,21,24,24,33,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334959800489998","171868044020004",2014,39,29,5665,360,2,1,,,,,,,21,24,24,21,24,24,33,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334959801489998","171868044020004",2014,39,29,5665,360,2,2,,5,0,0,,,3,24,24,3,24,24,7,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334952487489998","171867795020004",2014,39,31,4050,135,3,1,,8,0,0,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334952488489998","171867795020004",2014,39,31,4050,225,4,1,,6,2,2,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334952485489998","171867795020004",2014,39,31,4050,270,1,1,,11,1,0,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334952486489998","171867795020004",2014,39,31,4050,360,2,1,,9,0,0,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334951165489998","171867656020004",2014,39,39,3798,135,3,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334951166489998","171867656020004",2014,39,39,3798,225,4,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334951163489998","171867656020004",2014,39,39,3798,270,1,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334951164489998","171867656020004",2014,39,39,3798,360,2,2,,2,5,4,,,6,24,24,6,24,24,10,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334950003489998","171867601020004",2014,39,49,1720,135,3,2,,,,,,,8.5,24,24,8.5,24,24,16.5,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334950004489998","171867601020004",2014,39,49,1720,225,4,1,,0,0,0,,,15.5,24,24,15.5,24,24,23.5,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334950005489998","171867601020004",2014,39,49,1720,225,4,2,,,,,,,8.5,24,24,8.5,24,24,16.5,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334950001489998","171867601020004",2014,39,49,1720,270,1,1,,0,0,0,,,15.5,24,24,15.5,24,24,23.5,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334950002489998","171867601020004",2014,39,49,1720,360,2,1,,27,6,3,,,15.5,24,24,15.5,24,24,23.5,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334958494489998","171867987020004",2014,39,53,2364,135,3,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334958495489998","171867987020004",2014,39,53,2364,225,4,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334958492489998","171867987020004",2014,39,53,2364,270,1,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334958493489998","171867987020004",2014,39,53,2364,360,2,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334960267489998","171868056020004",2014,39,53,2376,360,2,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334960210489998","171868055020004",2014,39,53,2634,135,3,1,,15,2,0,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334960211489998","171868055020004",2014,39,53,2634,225,4,1,,9,3,1,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334960208489998","171868055020004",2014,39,53,2634,270,1,1,,22,4,6,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334960268489998","171868056020004",2014,39,53,2376,135,3,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334960269489998","171868056020004",2014,39,53,2376,225,4,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334960266489998","171868056020004",2014,39,53,2376,270,1,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334960209489998","171868055020004",2014,39,53,2634,360,2,2,,,,,,,6,24,24,6,24,24,10,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334954007489998","171867849020004",2014,39,55,1176,135,3,2,,,,,,,6,24,24,6,24,24,10,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334954008489998","171867849020004",2014,39,55,1176,225,4,1,,7,4,0,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334954005489998","171867849020004",2014,39,55,1176,270,1,1,,17,8,5,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334954006489998","171867849020004",2014,39,55,1176,360,2,1,,7,4,0,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334957106489998","171867943020004",2014,39,67,4888,135,3,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334957107489998","171867943020004",2014,39,67,4888,225,4,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334957104489998","171867943020004",2014,39,67,4888,270,1,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334957105489998","171867943020004",2014,39,67,4888,360,2,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334962436489998","171868145020004",2014,39,71,4274,225,4,1,,3,0,1,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334962433489998","171868145020004",2014,39,71,4274,270,1,1,,6,2,0,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334962434489998","171868145020004",2014,39,71,4274,360,2,1,,12,1,0,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334960587489998","171868067020004",2014,39,73,3185,135,3,1,,18,2,1,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334960588489998","171868067020004",2014,39,73,3185,225,4,1,,3,1,0,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334960585489998","171868067020004",2014,39,73,3185,270,1,1,,6,0,1,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334960586489998","171868067020004",2014,39,73,3185,360,2,1,,5,0,0,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961420489998","171868097020004",2014,39,79,2631,135,3,1,,10,1,1,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961421489998","171868097020004",2014,39,79,2631,225,4,1,,17,2,5,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961418489998","171868097020004",2014,39,79,2631,270,1,1,,14,3,5,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961419489998","171868097020004",2014,39,79,2631,360,2,1,,9,4,2,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334956083489998","171867923020004",2014,39,87,2049,135,3,1,,1,5,0,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334956084489998","171867923020004",2014,39,87,2049,225,4,1,,1,2,2,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334956081489998","171867923020004",2014,39,87,2049,270,1,1,,4,3,1,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334956082489998","171867923020004",2014,39,87,2049,360,2,2,,9,0,0,,,6,24,24,6,24,24,10,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334956356489998","171867927020004",2014,39,87,4134,135,3,2,,17,3,0,,,6,24,24,6,24,24,10,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334956357489998","171867927020004",2014,39,87,4134,225,4,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334956354489998","171867927020004",2014,39,87,4134,270,1,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334956355489998","171867927020004",2014,39,87,4134,360,2,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334949221489998","171867451020004",2014,39,91,4513,135,3,2,,,,,,,6,24,24,6,24,24,10,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334949222489998","171867451020004",2014,39,91,4513,225,4,1,,7,2,0,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334949219489998","171867451020004",2014,39,91,4513,270,1,1,,0,2,1,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334949220489998","171867451020004",2014,39,91,4513,360,2,1,,3,6,0,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334950290489998","171867622020004",2014,39,95,3536,135,3,2,,3,1,2,,,12,18,24,12,18,24,20,30,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334950291489998","171867622020004",2014,39,95,3536,225,4,2,,6,6,2,,,12,18,24,12,18,24,20,30,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334950288489998","171867622020004",2014,39,95,3536,270,1,1,,6,4,1,,,6,18,24,6,18,24,10,30,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334950289489998","171867622020004",2014,39,95,3536,360,2,3,,,,,,,6,18,24,6,18,24,10,30,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334957507489998","171867952020004",2014,39,115,3461,135,3,1,,7,0,1,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334957508489998","171867952020004",2014,39,115,3461,225,4,1,,10,3,3,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334957505489998","171867952020004",2014,39,115,3461,270,1,1,,6,4,1,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334957506489998","171867952020004",2014,39,115,3461,360,2,1,,3,2,2,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334948959489998","171867407020004",2014,39,117,3433,135,3,2,,4,9,1,,,12,24,24,12,24,24,20,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334948960489998","171867407020004",2014,39,117,3433,225,4,2,,4,3,0,,,12,24,24,12,24,24,20,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334948957489998","171867407020004",2014,39,117,3433,270,1,1,,31,16,2,,,12,24,24,12,24,24,20,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334948958489998","171867407020004",2014,39,117,3433,360,2,1,,4,4,4,,,12,24,24,12,24,24,20,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334959200489998","171868009020004",2014,39,121,2146,135,3,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334959201489998","171868009020004",2014,39,121,2146,225,4,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334959198489998","171868009020004",2014,39,121,2146,270,1,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334959199489998","171868009020004",2014,39,121,2146,360,2,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334947828489998","171867303020004",2014,39,127,3072,135,3,2,,18,2,0,,,6,24,24,6,24,24,10,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334947829489998","171867303020004",2014,39,127,3072,225,4,1,,15,2,1,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334947826489998","171867303020004",2014,39,127,3072,270,1,1,,6,1,2,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334947827489998","171867303020004",2014,39,127,3072,360,2,1,,17,1,0,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334953138489998","171867816020004",2014,39,141,3077,135,3,1,,7,0,1,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334953139489998","171867816020004",2014,39,141,3077,225,4,1,,1,0,0,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334953136489998","171867816020004",2014,39,141,3077,270,1,1,,5,0,1,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334953137489998","171867816020004",2014,39,141,3077,360,2,1,,3,3,0,,,24,24,24,24,24,24,40,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334948389489998","171867364020004",2014,39,147,2896,135,3,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334948390489998","171867364020004",2014,39,147,2896,225,4,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334948387489998","171867364020004",2014,39,147,2896,270,1,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334948388489998","171867364020004",2014,39,147,2896,360,2,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961623489998","171868113020004",2014,39,151,5253,135,3,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961624489998","171868113020004",2014,39,151,5253,225,4,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961621489998","171868113020004",2014,39,151,5253,270,1,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961928489998","171868124020004",2014,39,157,1342,225,4,1,,4,3,0,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334962435489998","171868145020004",2014,39,71,4274,135,3,2,,0,0,0,,,6,24,24,6,24,24,10,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961622489998","171868113020004",2014,39,151,5253,360,2,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961927489998","171868124020004",2014,39,157,1342,135,3,2,,30,24,4,,,6,24,24,6,24,24,10,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961925489998","171868124020004",2014,39,157,1342,270,1,1,,29,4,1,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961926489998","171868124020004",2014,39,157,1342,360,2,1,,21,8,1,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961209489998","171868091020004",2014,39,163,3872,135,3,3,,,,,,,12,24,24,12,24,24,20,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961210489998","171868091020004",2014,39,163,3872,225,4,3,,,,,,,12,24,24,12,24,24,20,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961207489998","171868091020004",2014,39,163,3872,270,1,1,,4,3,0,,,12,24,24,12,24,24,20,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334961208489998","171868091020004",2014,39,163,3872,360,2,1,,7,0,0,,,12,24,24,12,24,24,20,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334951812489998","171867724020004",2014,39,165,2505,135,3,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334951813489998","171867724020004",2014,39,165,2505,225,4,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334951810489998","171867724020004",2014,39,165,2505,270,1,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334951811489998","171867724020004",2014,39,165,2505,360,2,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"381536821489998","251630380489998",2015,39,13,3399,135,3,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381536822489998","251630380489998",2015,39,13,3399,225,4,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381536819489998","251630380489998",2015,39,13,3399,270,1,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381536820489998","251630380489998",2015,39,13,3399,360,2,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381531299489998","171867545020004",2015,39,15,4116,135,3,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381531300489998","171867545020004",2015,39,15,4116,225,4,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381531297489998","171867545020004",2015,39,15,4116,270,1,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381531298489998","171867545020004",2015,39,15,4116,360,2,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381542481489998","251630694489998",2015,39,25,2368,360,2,1,,1,2,1,,,24,24,24,24,24,24,40,40,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381542482489998","251630694489998",2015,39,25,2368,135,3,1,,3,0,0,,,24,24,24,24,24,24,40,40,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381542483489998","251630694489998",2015,39,25,2368,225,4,1,,1,3,0,,,24,24,24,24,24,24,40,40,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381542480489998","251630694489998",2015,39,25,2368,270,1,1,,8,0,0,,,24,24,24,24,24,24,40,40,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381537330489998","251630448489998",2015,39,25,5374,135,3,1,,34,4,1,,,24,24,24,24,24,24,40,40,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381537331489998","251630448489998",2015,39,25,5374,225,4,1,,48,1,0,,,24,24,24,24,24,24,40,40,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381537328489998","251630448489998",2015,39,25,5374,270,1,1,,2,5,0,,,24,24,24,24,24,24,40,40,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381537329489998","251630448489998",2015,39,25,5374,360,2,1,,3,0,2,,,24,24,24,24,24,24,40,40,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381541918489998","251630667489998",2015,39,29,2347,135,3,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381541919489998","251630667489998",2015,39,29,2347,225,4,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381541916489998","251630667489998",2015,39,29,2347,270,1,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381541917489998","251630667489998",2015,39,29,2347,360,2,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381532261489998","171867797020004",2015,39,31,1154,135,3,1,,10,1,0,,,24,24,24,24,24,24,40,40,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381532262489998","171867797020004",2015,39,31,1154,225,4,1,,27,4,5,,,24,24,24,24,24,24,40,40,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381532259489998","171867797020004",2015,39,31,1154,270,1,1,,11,1,3,,,24,24,24,24,24,24,40,40,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
"381532260489998","171867797020004",2015,39,31,1154,360,2,1,,13,3,2,,,24,24,24,24,24,24,40,40,40,"",2016-03-25,"489998","",2019-06-14,"126144",1,,"3",
