"CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","CONDID","VEG_FLDSPCD","UNIQUE_SP_NBR","VEG_SPCD","COVER_PCT","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE"
"382561070489998","171867643020004",2015,39,5,57,2961,4,1,"ROMU",1,"ROMU",1,"",2016-03-25,"489998","",,"",7,4
"382557802489998","251630346489998",2015,39,2,163,1300,4,1,"AIAL",1,"AIAL",1,"",2016-03-25,"489998","",,"",7,4
"382557803489998","251630346489998",2015,39,2,163,1300,3,1,"ELUM",1,"ELUM",1,"",2016-03-25,"489998","",,"",7,4
"382557804489998","251630346489998",2015,39,2,163,1300,4,1,"ROMU",1,"ROMU",5,"",2016-03-25,"489998","",,"",7,4
"382557971489998","251630364489998",2015,39,4,103,4704,1,1,"ALPE4",1,"ALPE4",5,"",2016-03-25,"489998","",,"",7,4
"382557972489998","251630364489998",2015,39,4,103,4704,2,1,"ALPE4",1,"ALPE4",5,"",2016-03-25,"489998","",,"",7,4
"382557973489998","251630364489998",2015,39,4,103,4704,3,1,"ALPE4",1,"ALPE4",3,"",2016-03-25,"489998","",,"",7,4
"382557974489998","251630364489998",2015,39,4,103,4704,4,1,"ALPE4",1,"ALPE4",1,"",2016-03-25,"489998","",,"",7,4
"382557975489998","251630364489998",2015,39,4,103,4704,3,1,"LONIC",1,"LONIC",1,"",2016-03-25,"489998","",,"",7,4
"382557976489998","251630364489998",2015,39,4,103,4704,4,1,"LONIC",1,"LONIC",2,"",2016-03-25,"489998","",,"",7,4
"382557977489998","251630364489998",2015,39,4,103,4704,4,1,"MIVI",1,"MIVI",3,"",2016-03-25,"489998","",,"",7,4
"382557978489998","251630364489998",2015,39,4,103,4704,1,1,"ROMU",1,"ROMU",2,"",2016-03-25,"489998","",,"",7,4
"382557979489998","251630364489998",2015,39,4,103,4704,2,1,"ROMU",1,"ROMU",2,"",2016-03-25,"489998","",,"",7,4
"382557980489998","251630364489998",2015,39,4,103,4704,3,1,"ROMU",1,"ROMU",3,"",2016-03-25,"489998","",,"",7,4
"382557981489998","251630364489998",2015,39,4,103,4704,4,1,"ROMU",1,"ROMU",10,"",2016-03-25,"489998","",,"",7,4
"382561366489998","251630535489998",2015,39,6,65,3196,2,2,"ALPE4",1,"ALPE4",1,"",2016-03-25,"489998","",,"",7,4
"382561367489998","251630535489998",2015,39,6,65,3196,2,2,"ROMU",1,"ROMU",8,"",2016-03-25,"489998","",,"",7,4
"382561542489998","251630598489998",2015,39,3,31,1999,4,2,"MIVI",1,"MIVI",3,"",2016-03-25,"489998","",,"",7,4
"382561545489998","251630598489998",2015,39,3,31,1999,3,2,"ROMU",1,"ROMU",2,"",2016-03-25,"489998","",,"",7,4
"382561548489998","251630598489998",2015,39,3,31,1999,4,2,"ROMU",1,"ROMU",10,"",2016-03-25,"489998","",,"",7,4
"382558241489998","171867977020004",2015,39,1,145,4951,1,1,"CEOR7",1,"CEOR7",1,"",2016-03-25,"489998","",,"",7,4
"382558242489998","171867977020004",2015,39,1,145,4951,2,1,"CEOR7",1,"CEOR7",1,"",2016-03-25,"489998","",,"",7,4
"382558243489998","171867977020004",2015,39,1,145,4951,3,1,"CEOR7",1,"CEOR7",1,"",2016-03-25,"489998","",,"",7,4
"382558244489998","171867977020004",2015,39,1,145,4951,4,1,"CEOR7",1,"CEOR7",1,"",2016-03-25,"489998","",,"",7,4
"382558245489998","171867977020004",2015,39,1,145,4951,1,1,"LONIC",1,"LONIC",2,"",2016-03-25,"489998","",,"",7,4
"382558246489998","171867977020004",2015,39,1,145,4951,2,1,"LONIC",1,"LONIC",1,"",2016-03-25,"489998","",,"",7,4
"382558247489998","171867977020004",2015,39,1,145,4951,3,1,"LONIC",1,"LONIC",1,"",2016-03-25,"489998","",,"",7,4
"382558248489998","171867977020004",2015,39,1,145,4951,4,1,"LONIC",1,"LONIC",1,"",2016-03-25,"489998","",,"",7,4
"382558249489998","171867977020004",2015,39,1,145,4951,1,1,"ROMU",1,"ROMU",1,"",2016-03-25,"489998","",,"",7,4
"382558250489998","171867977020004",2015,39,1,145,4951,3,1,"ROMU",1,"ROMU",1,"",2016-03-25,"489998","",,"",7,4
"382558779489998","171867740020004",2015,39,1,71,5390,2,1,"ALPE4",1,"ALPE4",2,"",2016-03-25,"489998","",,"",7,4
"382558780489998","171867740020004",2015,39,1,71,5390,4,1,"ALPE4",1,"ALPE4",1,"",2016-03-25,"489998","",,"",7,4
"382558781489998","171867740020004",2015,39,1,71,5390,1,1,"LOJA",1,"LOJA",1,"",2016-03-25,"489998","",,"",7,4
"382558782489998","171867740020004",2015,39,1,71,5390,2,1,"LOJA",1,"LOJA",2,"",2016-03-25,"489998","",,"",7,4
"382558783489998","171867740020004",2015,39,1,71,5390,3,1,"LOJA",1,"LOJA",1,"",2016-03-25,"489998","",,"",7,4
"382558784489998","171867740020004",2015,39,1,71,5390,1,1,"LOMA6",1,"LOMA6",1,"",2016-03-25,"489998","",,"",7,4
"382558785489998","171867740020004",2015,39,1,71,5390,2,1,"LOMA6",1,"LOMA6",1,"",2016-03-25,"489998","",,"",7,4
"382560106489998","251630631489998",2015,39,2,73,5262,3,1,"ROMU",1,"ROMU",1,"",2016-03-25,"489998","",,"",7,4
"382558786489998","171867740020004",2015,39,1,71,5390,4,1,"LOMA6",1,"LOMA6",1,"",2016-03-25,"489998","",,"",7,4
"382558787489998","171867740020004",2015,39,1,71,5390,1,1,"ROMU",1,"ROMU",5,"",2016-03-25,"489998","",,"",7,4
"382558788489998","171867740020004",2015,39,1,71,5390,2,1,"ROMU",1,"ROMU",11,"",2016-03-25,"489998","",,"",7,4
"382558789489998","171867740020004",2015,39,1,71,5390,3,1,"ROMU",1,"ROMU",1,"",2016-03-25,"489998","",,"",7,4
"382558790489998","171867740020004",2015,39,1,71,5390,4,1,"ROMU",1,"ROMU",2,"",2016-03-25,"489998","",,"",7,4
"382558791489998","171867740020004",2015,39,1,71,5390,2,1,"ROPS",1,"ROPS",20,"",2016-03-25,"489998","",,"",7,4
"382558792489998","171867740020004",2015,39,1,71,5390,3,1,"ROPS",1,"ROPS",5,"",2016-03-25,"489998","",,"",7,4
"382561827489998","171867797020004",2015,39,3,31,1154,2,1,"AIAL",1,"AIAL",10,"",2016-03-25,"489998","",,"",7,4
"382561828489998","171867797020004",2015,39,3,31,1154,3,1,"AIAL",1,"AIAL",8,"",2016-03-25,"489998","",,"",7,4
"382561829489998","171867797020004",2015,39,3,31,1154,1,1,"BETH",1,"BETH",1,"",2016-03-25,"489998","",,"",7,4
"382561830489998","171867797020004",2015,39,3,31,1154,2,1,"BETH",1,"BETH",1,"",2016-03-25,"489998","",,"",7,4
"382561831489998","171867797020004",2015,39,3,31,1154,3,1,"BETH",1,"BETH",2,"",2016-03-25,"489998","",,"",7,4
"382561832489998","171867797020004",2015,39,3,31,1154,4,1,"BETH",1,"BETH",3,"",2016-03-25,"489998","",,"",7,4
"382561833489998","171867797020004",2015,39,3,31,1154,1,1,"CEOR7",1,"CEOR7",1,"",2016-03-25,"489998","",,"",7,4
"382561834489998","171867797020004",2015,39,3,31,1154,1,1,"MIVI",1,"MIVI",1,"",2016-03-25,"489998","",,"",7,4
"382559907489998","251630572489998",2015,39,2,127,5467,1,1,"BETH",1,"BETH",2,"",2016-03-25,"489998","",,"",7,4
"382561836489998","171867797020004",2015,39,3,31,1154,3,1,"MIVI",1,"MIVI",15,"",2016-03-25,"489998","",,"",7,4
"382561837489998","171867797020004",2015,39,3,31,1154,4,1,"MIVI",1,"MIVI",25,"",2016-03-25,"489998","",,"",7,4
"382561838489998","171867797020004",2015,39,3,31,1154,1,1,"ROMU",1,"ROMU",1,"",2016-03-25,"489998","",,"",7,4
"382561839489998","171867797020004",2015,39,3,31,1154,2,1,"ROMU",1,"ROMU",3,"",2016-03-25,"489998","",,"",7,4
"382561840489998","171867797020004",2015,39,3,31,1154,3,1,"ROMU",1,"ROMU",5,"",2016-03-25,"489998","",,"",7,4
"382561841489998","171867797020004",2015,39,3,31,1154,4,1,"ROMU",1,"ROMU",3,"",2016-03-25,"489998","",,"",7,4
"382559053489998","251630477489998",2015,39,5,61,2063,1,1,"AIAL",1,"AIAL",1,"",2016-03-25,"489998","",,"",7,4
"382559054489998","251630477489998",2015,39,5,61,2063,3,1,"AIAL",1,"AIAL",2,"",2016-03-25,"489998","",,"",7,4
"382559055489998","251630477489998",2015,39,5,61,2063,1,1,"ALPE4",1,"ALPE4",1,"",2016-03-25,"489998","",,"",7,4
"382559056489998","251630477489998",2015,39,5,61,2063,2,1,"ALPE4",1,"ALPE4",1,"",2016-03-25,"489998","",,"",7,4
"382559057489998","251630477489998",2015,39,5,61,2063,3,1,"ALPE4",1,"ALPE4",12,"",2016-03-25,"489998","",,"",7,4
"382559058489998","251630477489998",2015,39,5,61,2063,4,1,"ALPE4",1,"ALPE4",1,"",2016-03-25,"489998","",,"",7,4
"382559059489998","251630477489998",2015,39,5,61,2063,1,1,"LOMA6",1,"LOMA6",6,"",2016-03-25,"489998","",,"",7,4
"382559060489998","251630477489998",2015,39,5,61,2063,2,1,"LOMA6",1,"LOMA6",19,"",2016-03-25,"489998","",,"",7,4
"382559061489998","251630477489998",2015,39,5,61,2063,3,1,"LOMA6",1,"LOMA6",7,"",2016-03-25,"489998","",,"",7,4
"382559062489998","251630477489998",2015,39,5,61,2063,4,1,"LOMA6",1,"LOMA6",2,"",2016-03-25,"489998","",,"",7,4
"382559063489998","251630477489998",2015,39,5,61,2063,3,1,"ROMU",1,"ROMU",1,"",2016-03-25,"489998","",,"",7,4
"382559341489998","251630633489998",2015,39,2,73,1847,1,1,"LIVU",1,"LIVU",1,"",2016-03-25,"489998","",,"",7,4
"248649168010661","168996323010661",2010,39,6,107,4902,2,2,"ALPE4",1,"ALPE4",45,"",2011-05-12,"10661","",,"",6,4
"248649169010661","168996323010661",2010,39,6,107,4902,2,2,"LOMA6",1,"LOMA6",1,"",2011-05-12,"10661","",,"",6,4
"248649190010661","168995303010661",2010,39,3,119,4446,3,2,"BETH",1,"BETH",2,"",2011-05-12,"10661","",,"",6,4
"248649191010661","168995303010661",2010,39,3,119,4446,3,2,"ELUM",1,"ELUM",1,"",2011-05-12,"10661","",,"",6,4
"248649192010661","168995303010661",2010,39,3,119,4446,3,2,"LOJA",1,"LOJA",1,"",2011-05-12,"10661","",,"",6,4
"248649193010661","168995303010661",2010,39,3,119,4446,3,2,"LONIC",1,"LONIC",1,"",2011-05-12,"10661","",,"",6,4
"248649194010661","168995303010661",2010,39,3,119,4446,3,2,"ROMU",1,"ROMU",15,"",2011-05-12,"10661","",,"",6,4
"248649195010661","168995303010661",2010,39,3,119,4446,3,2,"ROPS",1,"ROPS",65,"",2011-05-12,"10661","",,"",6,4
"248649098010661","168996551010661",2010,39,6,83,5251,4,1,"ALPE4",1,"ALPE4",1,"",2011-05-12,"10661","",,"",6,4
"248649099010661","168996551010661",2010,39,6,83,5251,4,1,"BEVU",1,"BEVU",1,"",2011-05-12,"10661","",,"",6,4
"248649100010661","168996551010661",2010,39,6,83,5251,1,1,"MIVI",1,"MIVI",3,"",2011-05-12,"10661","",,"",6,4
"248649101010661","168996551010661",2010,39,6,83,5251,2,1,"MIVI",1,"MIVI",1,"",2011-05-12,"10661","",,"",6,4
"248649102010661","168996551010661",2010,39,6,83,5251,1,1,"ROMU",1,"ROMU",1,"",2011-05-12,"10661","",,"",6,4
"248649103010661","168996551010661",2010,39,6,83,5251,2,1,"ROMU",1,"ROMU",1,"",2011-05-12,"10661","",,"",6,4
"248649104010661","168996551010661",2010,39,6,83,5251,3,1,"ROMU",1,"ROMU",1,"",2011-05-12,"10661","",,"",6,4
"248649105010661","168996551010661",2010,39,6,83,5251,4,1,"ROMU",1,"ROMU",2,"",2011-05-12,"10661","",,"",6,4
"248649250010661","168996539010661",2010,39,4,153,3673,1,1,"ALPE4",1,"ALPE4",25,"",2011-05-12,"10661","",,"",6,4
"248649251010661","168996539010661",2010,39,4,153,3673,2,1,"ALPE4",1,"ALPE4",3,"",2011-05-12,"10661","",,"",6,4
"248649252010661","168996539010661",2010,39,4,153,3673,4,1,"ALPE4",1,"ALPE4",30,"",2011-05-12,"10661","",,"",6,4
"248649253010661","168996539010661",2010,39,4,153,3673,2,1,"FRAL4",1,"FRAL4",2,"",2011-05-12,"10661","",,"",6,4
"248649254010661","168996539010661",2010,39,4,153,3673,3,1,"FRAL4",1,"FRAL4",2,"",2011-05-12,"10661","",,"",6,4
"248649255010661","168996539010661",2010,39,4,153,3673,2,1,"LOJA",1,"LOJA",2,"",2011-05-12,"10661","",,"",6,4
"248649256010661","168996539010661",2010,39,4,153,3673,1,1,"RHCA3",1,"RHCA3",2,"",2011-05-12,"10661","",,"",6,4
"248649257010661","168996539010661",2010,39,4,153,3673,2,1,"ROMU",1,"ROMU",5,"",2011-05-12,"10661","",,"",6,4
"248649258010661","168996539010661",2010,39,4,153,3673,3,1,"ROMU",1,"ROMU",5,"",2011-05-12,"10661","",,"",6,4
"248649106010661","168996381010661",2010,39,4,85,3070,1,1,"ROMU",1,"ROMU",60,"",2011-05-12,"10661","",,"",6,4
"248649107010661","168996381010661",2010,39,4,85,3070,3,1,"ROMU",1,"ROMU",1,"",2011-05-12,"10661","",,"",6,4
"248649145010661","168996389010661",2010,39,4,103,4704,1,1,"ALPE4",1,"ALPE4",2,"",2011-05-12,"10661","",,"",6,4
"248649146010661","168996389010661",2010,39,4,103,4704,2,1,"ALPE4",1,"ALPE4",5,"",2011-05-12,"10661","",,"",6,4
"248649147010661","168996389010661",2010,39,4,103,4704,3,1,"ALPE4",1,"ALPE4",12,"",2011-05-12,"10661","",,"",6,4
"248649148010661","168996389010661",2010,39,4,103,4704,4,1,"ALPE4",1,"ALPE4",1,"",2011-05-12,"10661","",,"",6,4
"248649149010661","168996389010661",2010,39,4,103,4704,2,1,"LOTA",1,"LOTA",1,"",2011-05-12,"10661","",,"",6,4
"248649150010661","168996389010661",2010,39,4,103,4704,3,1,"LOTA",1,"LOTA",1,"",2011-05-12,"10661","",,"",6,4
"248649151010661","168996389010661",2010,39,4,103,4704,4,1,"MIVI",1,"MIVI",6,"",2011-05-12,"10661","",,"",6,4
"248649152010661","168996389010661",2010,39,4,103,4704,1,1,"ROMU",1,"ROMU",2,"",2011-05-12,"10661","",,"",6,4
"248649153010661","168996389010661",2010,39,4,103,4704,2,1,"ROMU",1,"ROMU",1,"",2011-05-12,"10661","",,"",6,4
"248649178010661","168996081010661",2010,39,5,113,1116,3,1,"ALPE4",1,"ALPE4",1,"",2011-05-12,"10661","",,"",6,4
"248649154010661","168996389010661",2010,39,4,103,4704,3,1,"ROMU",1,"ROMU",5,"",2011-05-12,"10661","",,"",6,4
"248649155010661","168996389010661",2010,39,4,103,4704,4,1,"ROMU",1,"ROMU",13,"",2011-05-12,"10661","",,"",6,4
"248649216010661","168996371010661",2010,39,4,133,2635,3,1,"BETH",1,"BETH",2,"",2011-05-12,"10661","",,"",6,4
"248649217010661","168996371010661",2010,39,4,133,2635,1,1,"LOJA",1,"LOJA",1,"",2011-05-12,"10661","",,"",6,4
"248649218010661","168996371010661",2010,39,4,133,2635,3,1,"LOMO2",1,"LOMO2",2,"",2011-05-12,"10661","",,"",6,4
"248649219010661","168996371010661",2010,39,4,133,2635,1,1,"ROMU",1,"ROMU",10,"",2011-05-12,"10661","",,"",6,4
"248649220010661","168996371010661",2010,39,4,133,2635,2,1,"ROMU",1,"ROMU",5,"",2011-05-12,"10661","",,"",6,4
"248649221010661","168996371010661",2010,39,4,133,2635,3,1,"ROMU",1,"ROMU",5,"",2011-05-12,"10661","",,"",6,4
"248649112010661","168996379010661",2010,39,1,87,1803,2,1,"LOJA",1,"LOJA",10,"",2011-05-12,"10661","",,"",6,4
"248649113010661","168996379010661",2010,39,1,87,1803,1,1,"LOMA6",1,"LOMA6",1,"",2011-05-12,"10661","",,"",6,4
"248649114010661","168996379010661",2010,39,1,87,1803,2,1,"LOMA6",1,"LOMA6",5,"",2011-05-12,"10661","",,"",6,4
"248649115010661","168996379010661",2010,39,1,87,1803,2,1,"ROMU",1,"ROMU",10,"",2011-05-12,"10661","",,"",6,4
"248649116010661","168996379010661",2010,39,1,87,1803,3,1,"ROMU",1,"ROMU",1,"",2011-05-12,"10661","",,"",6,4
"248649117010661","168996379010661",2010,39,1,87,1803,4,1,"ROMU",1,"ROMU",1,"",2011-05-12,"10661","",,"",6,4
"248649212010661","168995559010661",2010,39,1,131,1166,4,2,"CEOR7",1,"CEOR7",1,"",2011-05-12,"10661","",,"",6,4
"248649213010661","168995559010661",2010,39,1,131,1166,4,2,"ELUM",1,"ELUM",1,"",2011-05-12,"10661","",,"",6,4
"248649214010661","168995559010661",2010,39,1,131,1166,4,2,"LOJA",1,"LOJA",12,"",2011-05-12,"10661","",,"",6,4
"248649215010661","168995559010661",2010,39,1,131,1166,4,2,"ROMU",1,"ROMU",2,"",2011-05-12,"10661","",,"",6,4
"248649197010661","168996303010661",2010,39,6,125,3198,2,2,"ALPE4",1,"ALPE4",17,"",2011-05-12,"10661","",,"",6,4
"248649198010661","168996303010661",2010,39,6,125,3198,2,2,"ELUM",1,"ELUM",1,"",2011-05-12,"10661","",,"",6,4
"248649199010661","168996303010661",2010,39,6,125,3198,2,2,"LYNU",1,"LYNU",14,"",2011-05-12,"10661","",,"",6,4
"248649200010661","168996303010661",2010,39,6,125,3198,2,2,"ROMU",1,"ROMU",4,"",2011-05-12,"10661","",,"",6,4
"248648851010661","168995207010661",2010,39,2,9,5362,1,1,"LIVU",1,"LIVU",1,"",2011-05-12,"10661","",,"",6,4
"248648852010661","168995207010661",2010,39,2,9,5362,2,1,"LIVU",1,"LIVU",1,"",2011-05-12,"10661","",,"",6,4
"248648853010661","168995207010661",2010,39,2,9,5362,1,1,"LOJA",1,"LOJA",50,"",2011-05-12,"10661","",,"",6,4
"248648854010661","168995207010661",2010,39,2,9,5362,2,1,"LOJA",1,"LOJA",5,"",2011-05-12,"10661","",,"",6,4
"248648855010661","168995207010661",2010,39,2,9,5362,3,1,"LOJA",1,"LOJA",1,"",2011-05-12,"10661","",,"",6,4
"248648856010661","168995207010661",2010,39,2,9,5362,1,1,"ROMU",1,"ROMU",20,"",2011-05-12,"10661","",,"",6,4
"248648857010661","168995207010661",2010,39,2,9,5362,2,1,"ROMU",1,"ROMU",5,"",2011-05-12,"10661","",,"",6,4
"248648858010661","168995207010661",2010,39,2,9,5362,3,1,"ROMU",1,"ROMU",5,"",2011-05-12,"10661","",,"",6,4
"248649158010661","168995211010661",2010,39,2,105,3349,2,1,"CEOR7",1,"CEOR7",5,"",2011-05-12,"10661","",,"",6,4
"248649159010661","168995211010661",2010,39,2,105,3349,2,1,"ELUM",1,"ELUM",5,"",2011-05-12,"10661","",,"",6,4
"248649160010661","168995211010661",2010,39,2,105,3349,1,1,"LOJA",1,"LOJA",40,"",2011-05-12,"10661","",,"",6,4
"248649161010661","168995211010661",2010,39,2,105,3349,2,1,"LOJA",1,"LOJA",20,"",2011-05-12,"10661","",,"",6,4
"248649162010661","168995211010661",2010,39,2,105,3349,3,1,"LOJA",1,"LOJA",10,"",2011-05-12,"10661","",,"",6,4
"248649163010661","168995211010661",2010,39,2,105,3349,4,1,"LOJA",1,"LOJA",15,"",2011-05-12,"10661","",,"",6,4
"248649164010661","168995211010661",2010,39,2,105,3349,1,1,"ROMU",1,"ROMU",25,"",2011-05-12,"10661","",,"",6,4
"248649165010661","168995211010661",2010,39,2,105,3349,2,1,"ROMU",1,"ROMU",5,"",2011-05-12,"10661","",,"",6,4
"248649166010661","168995211010661",2010,39,2,105,3349,3,1,"ROMU",1,"ROMU",25,"",2011-05-12,"10661","",,"",6,4
"248649167010661","168995211010661",2010,39,2,105,3349,4,1,"ROMU",1,"ROMU",20,"",2011-05-12,"10661","",,"",6,4
"225919247010661","144953869010661",2009,39,5,89,1491,1,1,"LOMA6",1,"LOMA6",7,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225919251010661","144953869010661",2009,39,5,89,1491,1,1,"ROMU",1,"ROMU",20,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225919255010661","144953869010661",2009,39,5,89,1491,1,1,"ROPS",1,"ROPS",10,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225919248010661","144953869010661",2009,39,5,89,1491,2,1,"LOMA6",1,"LOMA6",5,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225919252010661","144953869010661",2009,39,5,89,1491,2,1,"ROMU",1,"ROMU",30,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225919242010661","144953869010661",2009,39,5,89,1491,3,1,"BETH",1,"BETH",5,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225919244010661","144953869010661",2009,39,5,89,1491,3,1,"CEOR7",1,"CEOR7",3,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225919246010661","144953869010661",2009,39,5,89,1491,3,1,"ELUM",1,"ELUM",3,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225919249010661","144953869010661",2009,39,5,89,1491,3,1,"LOMA6",1,"LOMA6",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225919253010661","144953869010661",2009,39,5,89,1491,3,1,"ROMU",1,"ROMU",10,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225919250010661","144953869010661",2009,39,5,89,1491,4,1,"LOMA6",1,"LOMA6",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225919254010661","144953869010661",2009,39,5,89,1491,4,1,"ROMU",1,"ROMU",10,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"152864826020004","144954561010661",2009,39,5,135,1422,4,1,"ALPE4",1,"ALPE4",1,"",2012-12-07,"20004","",,"",6,3
"152864827020004","144954561010661",2009,39,5,135,1422,3,1,"ALPE4",1,"ALPE4",1,"",2012-12-07,"20004","",,"",6,3
"152864828020004","144954561010661",2009,39,5,135,1422,2,1,"ALPE4",1,"ALPE4",2,"",2012-12-07,"20004","",,"",6,3
"152864829020004","144954561010661",2009,39,5,135,1422,1,1,"ALPE4",1,"ALPE4",1,"",2012-12-07,"20004","",,"",6,3
"152864830020004","144954561010661",2009,39,5,135,1422,4,1,"LOMA6",1,"LOMA6",21,"",2012-12-07,"20004","",,"",6,3
"152864831020004","144954561010661",2009,39,5,135,1422,3,1,"LOMA6",1,"LOMA6",40,"",2012-12-07,"20004","",,"",6,3
"152864832020004","144954561010661",2009,39,5,135,1422,2,1,"LOMA6",1,"LOMA6",10,"",2012-12-07,"20004","",,"",6,3
"152864833020004","144954561010661",2009,39,5,135,1422,1,1,"LOMA6",1,"LOMA6",35,"",2012-12-07,"20004","",,"",6,3
"152864834020004","144954561010661",2009,39,5,135,1422,4,1,"MIVI",1,"MIVI",1,"",2012-12-07,"20004","",,"",6,3
"152864835020004","144954561010661",2009,39,5,135,1422,3,1,"MIVI",1,"MIVI",1,"",2012-12-07,"20004","",,"",6,3
"152864836020004","144954561010661",2009,39,5,135,1422,2,1,"MIVI",1,"MIVI",1,"",2012-12-07,"20004","",,"",6,3
"152864837020004","144954561010661",2009,39,5,135,1422,1,1,"MIVI",1,"MIVI",3,"",2012-12-07,"20004","",,"",6,3
"152864838020004","144954561010661",2009,39,5,135,1422,4,1,"ROMU",1,"ROMU",3,"",2012-12-07,"20004","",,"",6,3
"152864839020004","144954561010661",2009,39,5,135,1422,3,1,"ROMU",1,"ROMU",13,"",2012-12-07,"20004","",,"",6,3
"152864840020004","144954561010661",2009,39,5,135,1422,2,1,"ROMU",1,"ROMU",5,"",2012-12-07,"20004","",,"",6,3
"152864841020004","144954561010661",2009,39,5,135,1422,1,1,"ROMU",1,"ROMU",23,"",2012-12-07,"20004","",,"",6,3
"152864842020004","144954561010661",2009,39,5,135,1422,4,1,"ROPS",1,"ROPS",20,"",2012-12-07,"20004","",,"",6,3
"152864843020004","144954561010661",2009,39,5,135,1422,3,1,"ROPS",1,"ROPS",72,"",2012-12-07,"20004","",,"",6,3
"152864844020004","144954561010661",2009,39,5,135,1422,2,1,"ROPS",1,"ROPS",16,"",2012-12-07,"20004","",,"",6,3
"152864845020004","144954561010661",2009,39,5,135,1422,1,1,"ROPS",1,"ROPS",82,"",2012-12-07,"20004","",,"",6,3
"248649244010661","168996029010661",2010,39,6,143,5716,2,2,"ALPE4",1,"ALPE4",75,"",2011-05-12,"10661","",,"",6,4
"248649245010661","168996029010661",2010,39,6,143,5716,2,2,"BETH",1,"BETH",1,"",2011-05-12,"10661","",,"",6,4
"248649246010661","168996029010661",2010,39,6,143,5716,2,2,"LOJA",1,"LOJA",2,"",2011-05-12,"10661","",,"",6,4
"225917781010661","144954917010661",2009,39,2,167,908,2,1,"ROMU",1,"ROMU",20,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"248649247010661","168996029010661",2010,39,6,143,5716,2,2,"ROMU",1,"ROMU",4,"",2011-05-12,"10661","",,"",6,4
"248649175010661","168996081010661",2010,39,5,113,1116,2,1,"AIAL",1,"AIAL",1,"",2011-05-12,"10661","",,"",6,4
"248649176010661","168996081010661",2010,39,5,113,1116,1,1,"ALPE4",1,"ALPE4",1,"",2011-05-12,"10661","",,"",6,4
"248649177010661","168996081010661",2010,39,5,113,1116,2,1,"ALPE4",1,"ALPE4",1,"",2011-05-12,"10661","",,"",6,4
"271096891489998","16232467020004",2013,39,1,1,3708,1,1,"ROPS",1,"ROPS",2,"",2014-07-22,"489998","",,"",7,2
"271097462489998","16232500020004",2013,39,1,15,2715,4,2,"AIAL",1,"AIAL",1,"",2014-07-22,"489998","",,"",7,2
"271097463489998","16232500020004",2013,39,1,15,2715,4,2,"ALPE4",1,"ALPE4",1,"",2014-07-22,"489998","",,"",7,2
"271097464489998","16232500020004",2013,39,1,15,2715,4,2,"LOMA6",1,"LOMA6",2,"",2014-07-22,"489998","",,"",7,2
"271097465489998","16232500020004",2013,39,1,15,2715,4,2,"MIVI",1,"MIVI",85,"",2014-07-22,"489998","",,"",7,2
"271097466489998","16232500020004",2013,39,1,15,2715,4,2,"ROMU",1,"ROMU",2,"",2014-07-22,"489998","",,"",7,2
"271097726489998","16232814020004",2013,39,3,67,5335,1,1,"ROMU",1,"ROMU",2,"",2014-07-22,"489998","",,"",7,2
"271097727489998","16232814020004",2013,39,3,67,5335,2,1,"ROMU",1,"ROMU",5,"",2014-07-22,"489998","",,"",7,2
