"CN","EVAL_CN","RSCD","EVALID","ESTN_UNIT","ESTN_UNIT_DESCR","STATECD","AREALAND_EU","AREATOT_EU","AREA_USED","AREA_SOURCE","P1PNTCNT_EU","P1SOURCE","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"243007683010661","243007611010661",24,390903,10,"Public Private Unit 2",39,,1959914.6,1959914.6,"Pixel count",8812770,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-12-20,"10661","",2014-05-20,"489998"
"243007684010661","243007611010661",24,390903,11,"Public Private Unit 5",39,,4799088,4799088,"Pixel count",21579132,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-12-20,"10661","",2014-05-20,"489998"
"243007685010661","243007611010661",24,390903,12,"Public Private Unit 6",39,,7506977.8,7506977.8,"Pixel count",33755180,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-12-20,"10661","",2014-05-20,"489998"
"243007686010661","243007611010661",24,390903,13,"Public Unit 1",39,,174704.4,174704.4,"Pixel count",785559,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-12-20,"10661","",2014-05-20,"489998"
"243007687010661","243007611010661",24,390903,14,"Public Unit 4",39,,182991.2,182991.2,"Pixel count",822821,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-12-20,"10661","",2014-05-20,"489998"
"243007688010661","243007611010661",24,390903,15,"Wayne NF",39,,237691.9,237691.9,"Pixel count",1068783,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-12-20,"10661","",2014-05-20,"489998"
"233693142010661","233693109010661",24,390901,1,"Inland Census Water Unit 1",39,,20660.4,20660.4,"Pixel count",92899,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693143010661","233693109010661",24,390901,2,"Inland Census Water Unit 2",39,,11828.4,11828.4,"Pixel count",53187,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693144010661","233693109010661",24,390901,3,"Inland Census Water Unit 3",39,,30199.2,30199.2,"Pixel count",135791,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693145010661","233693109010661",24,390901,4,"Inland Census Water Unit 4",39,,73822.5,73822.5,"Pixel count",331943,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693146010661","233693109010661",24,390901,5,"Inland Census Water Unit 5",39,,28237.6,28237.6,"Pixel count",126971,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693147010661","233693109010661",24,390901,6,"Inland Census Water Unit 6",39,,76855.1,76855.1,"Pixel count",345578,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693148010661","233693109010661",24,390901,7,"Private Unit 1",39,,3030582.4,3030582.4,"Pixel count",13627037,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693149010661","233693109010661",24,390901,8,"Private Unit 2",39,,1883888,1883888,"Pixel count",8470916,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693150010661","233693109010661",24,390901,9,"Private Unit 3",39,,3256322.7,3256322.7,"Pixel count",14642079,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693151010661","233693109010661",24,390901,10,"Private Unit 4",39,,4921977.3,4921977.3,"Pixel count",22131706,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693152010661","233693109010661",24,390901,11,"Private Unit 5",39,,4723389.2,4723389.2,"Pixel count",21238753,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693153010661","233693109010661",24,390901,12,"Private Unit 6",39,,7430720.2,7430720.2,"Pixel count",33412286,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693154010661","233693109010661",24,390901,13,"Public Unit 1",39,,174704.4,174704.4,"Pixel count",785559,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693155010661","233693109010661",24,390901,14,"Public Unit 2",39,,76026.6,76026.6,"Pixel count",341854,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693156010661","233693109010661",24,390901,15,"Public Unit 3",39,,136665.4,136665.4,"Pixel count",614517,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693157010661","233693109010661",24,390901,16,"Public Unit 4",39,,182991.2,182991.2,"Pixel count",822821,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693158010661","233693109010661",24,390901,17,"Public Unit 5",39,,75698.8,75698.8,"Pixel count",340379,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693159010661","233693109010661",24,390901,18,"Public Unit 6",39,,76257.6,76257.6,"Pixel count",342894,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693160010661","233693109010661",24,390901,19,"Wayne NF Unit 1",39,,101669.5,101669.5,"Pixel count",457157,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693161010661","233693109010661",24,390901,20,"Wayne NF Unit 2",39,,110867.8,110867.8,"Pixel count",498518,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693162010661","233693109010661",24,390901,21,"Wayne NF Unit 3",39,,25154.6,25154.6,"Pixel count",113108,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693121010661","233693105010661",24,390900,1,"Inland Census Water Unit 1",39,,20660.4,20660.4,"Pixel count",92899,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693122010661","233693105010661",24,390900,2,"Inland Census Water Unit 2",39,,11828.4,11828.4,"Pixel count",53187,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693123010661","233693105010661",24,390900,3,"Inland Census Water Unit 3",39,,30199.2,30199.2,"Pixel count",135791,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693124010661","233693105010661",24,390900,4,"Inland Census Water Unit 4",39,,73822.5,73822.5,"Pixel count",331943,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693125010661","233693105010661",24,390900,5,"Inland Census Water Unit 5",39,,28237.6,28237.6,"Pixel count",126971,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693126010661","233693105010661",24,390900,6,"Inland Census Water Unit 6",39,,76855.1,76855.1,"Pixel count",345578,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693127010661","233693105010661",24,390900,7,"Private Unit 1",39,,3030582.4,3030582.4,"Pixel count",13627037,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693128010661","233693105010661",24,390900,8,"Private Unit 2",39,,1883888,1883888,"Pixel count",8470916,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693129010661","233693105010661",24,390900,9,"Private Unit 3",39,,3256322.7,3256322.7,"Pixel count",14642079,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693130010661","233693105010661",24,390900,10,"Private Unit 4",39,,4921977.3,4921977.3,"Pixel count",22131706,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693131010661","233693105010661",24,390900,11,"Private Unit 5",39,,4723389.2,4723389.2,"Pixel count",21238753,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693132010661","233693105010661",24,390900,12,"Private Unit 6",39,,7430720.2,7430720.2,"Pixel count",33412286,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693133010661","233693105010661",24,390900,13,"Public Unit 1",39,,174704.4,174704.4,"Pixel count",785559,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693134010661","233693105010661",24,390900,14,"Public Unit 2",39,,76026.6,76026.6,"Pixel count",341854,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693135010661","233693105010661",24,390900,15,"Public Unit 3",39,,136665.4,136665.4,"Pixel count",614517,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693136010661","233693105010661",24,390900,16,"Public Unit 4",39,,182991.2,182991.2,"Pixel count",822821,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693137010661","233693105010661",24,390900,17,"Public Unit 5",39,,75698.8,75698.8,"Pixel count",340379,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693138010661","233693105010661",24,390900,18,"Public Unit 6",39,,76257.6,76257.6,"Pixel count",342894,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693139010661","233693105010661",24,390900,19,"Wayne NF Unit 1",39,,101669.5,101669.5,"Pixel count",457157,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693140010661","233693105010661",24,390900,20,"Wayne NF Unit 2",39,,110867.8,110867.8,"Pixel count",498518,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"233693141010661","233693105010661",24,390900,21,"Wayne NF Unit 3",39,,25154.6,25154.6,"Pixel count",113108,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-08-26,"10661","",2014-05-20,"489998"
"274671523489998","274658264489998",24,391300,1,"Inland Census Water Unit 1",39,,20660.5,20660.5,"Pixel count",92899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671524489998","274658264489998",24,391300,2,"Inland Census Water Unit 2",39,,11828.6,11828.6,"Pixel count",53187,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671525489998","274658264489998",24,391300,4,"Inland Census Water Unit 4",39,,73822.4,73822.4,"Pixel count",331943,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671526489998","274658264489998",24,391300,11,"Private Unit 5",39,,4721150.3,4721150.3,"Pixel count",21228687,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671527489998","274658264489998",24,391300,8,"Private Unit 2",39,,1858401.1,1858401.1,"Pixel count",8356314,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671528489998","274658264489998",24,391300,12,"Private Unit 6",39,,7423758.5,7423758.5,"Pixel count",33380983,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671529489998","274658264489998",24,391300,19,"Wayne NF",39,,237678.6,237678.6,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671530489998","274658264489998",24,391300,15,"Public Unit 3",39,,144675.4,144675.4,"Pixel count",650534,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671531489998","274658264489998",24,391300,7,"Private Unit 1",39,,3017173.1,3017173.1,"Pixel count",13566741,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671532489998","274658264489998",24,391300,13,"Public Unit 1",39,,188123.6,188123.6,"Pixel count",845899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671533489998","274658264489998",24,391300,16,"Public Unit 4",39,,201194,201194,"Pixel count",904670,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671534489998","274658264489998",24,391300,14,"Public Unit 2",39,,101520,101520,"Pixel count",456486,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671535489998","274658264489998",24,391300,17,"Public Unit 5",39,,77937.2,77937.2,"Pixel count",350445,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671536489998","274658264489998",24,391300,18,"Public Unit 6",39,,83219.3,83219.3,"Pixel count",374197,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671537489998","274658264489998",24,391300,3,"Inland Census Water Unit 3",39,,30199.5,30199.5,"Pixel count",135791,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671538489998","274658264489998",24,391300,5,"Inland Census Water Unit 5",39,,28237.7,28237.7,"Pixel count",126971,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671539489998","274658264489998",24,391300,10,"Private Unit 4",39,,4903774.6,4903774.6,"Pixel count",22049857,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671540489998","274658264489998",24,391300,6,"Inland Census Water Unit 6",39,,76854.7,76854.7,"Pixel count",345578,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671541489998","274658264489998",24,391300,9,"Private Unit 3",39,,3248309.9,3248309.9,"Pixel count",14606048,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671543489998","274658265489998",24,391301,1,"Inland Census Water Unit 1",39,,20660.5,20660.5,"Pixel count",92899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671544489998","274658265489998",24,391301,2,"Inland Census Water Unit 2",39,,11828.6,11828.6,"Pixel count",53187,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671545489998","274658265489998",24,391301,4,"Inland Census Water Unit 4",39,,73822.4,73822.4,"Pixel count",331943,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671586489998","274658265489998",24,391301,11,"Private Unit 5",39,,4721150.3,4721150.3,"Pixel count",21228687,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671587489998","274658265489998",24,391301,8,"Private Unit 2",39,,1858401.1,1858401.1,"Pixel count",8356314,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671588489998","274658265489998",24,391301,12,"Private Unit 6",39,,7423758.5,7423758.5,"Pixel count",33380983,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671589489998","274658265489998",24,391301,19,"Wayne NF",39,,237678.6,237678.6,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671590489998","274658265489998",24,391301,15,"Public Unit 3",39,,144675.4,144675.4,"Pixel count",650534,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671591489998","274658265489998",24,391301,7,"Private Unit 1",39,,3017173.1,3017173.1,"Pixel count",13566741,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671592489998","274658265489998",24,391301,13,"Public Unit 1",39,,188123.6,188123.6,"Pixel count",845899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671593489998","274658265489998",24,391301,16,"Public Unit 4",39,,201194,201194,"Pixel count",904670,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671594489998","274658265489998",24,391301,14,"Public Unit 2",39,,101520,101520,"Pixel count",456486,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671595489998","274658265489998",24,391301,17,"Public Unit 5",39,,77937.2,77937.2,"Pixel count",350445,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671596489998","274658265489998",24,391301,18,"Public Unit 6",39,,83219.3,83219.3,"Pixel count",374197,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671597489998","274658265489998",24,391301,3,"Inland Census Water Unit 3",39,,30199.5,30199.5,"Pixel count",135791,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671598489998","274658265489998",24,391301,5,"Inland Census Water Unit 5",39,,28237.7,28237.7,"Pixel count",126971,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671599489998","274658265489998",24,391301,10,"Private Unit 4",39,,4903774.6,4903774.6,"Pixel count",22049857,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671600489998","274658265489998",24,391301,6,"Inland Census Water Unit 6",39,,76854.7,76854.7,"Pixel count",345578,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671601489998","274658265489998",24,391301,9,"Private Unit 3",39,,3248309.9,3248309.9,"Pixel count",14606048,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671672489998","274671546489998",24,391303,1,"Inland Census Water Unit 1",39,,20660.5,20660.5,"Pixel count",92899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671673489998","274671546489998",24,391303,2,"Inland Census Water Unit 2",39,,11828.6,11828.6,"Pixel count",53187,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671674489998","274671546489998",24,391303,4,"Inland Census Water Unit 4",39,,73822.4,73822.4,"Pixel count",331943,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671675489998","274671546489998",24,391303,11,"Private Unit 5",39,,4721150.3,4721150.3,"Pixel count",21228687,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671676489998","274671546489998",24,391303,8,"Private Unit 2",39,,1858401.1,1858401.1,"Pixel count",8356314,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671677489998","274671546489998",24,391303,12,"Private Unit 6",39,,7423758.5,7423758.5,"Pixel count",33380983,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671678489998","274671546489998",24,391303,19,"Wayne NF",39,,237678.6,237678.6,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671679489998","274671546489998",24,391303,15,"Public Unit 3",39,,144675.4,144675.4,"Pixel count",650534,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671680489998","274671546489998",24,391303,7,"Private Unit 1",39,,3017173.1,3017173.1,"Pixel count",13566741,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671681489998","274671546489998",24,391303,13,"Public Unit 1",39,,188123.6,188123.6,"Pixel count",845899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671683489998","274671546489998",24,391303,14,"Public Unit 2",39,,101520,101520,"Pixel count",456486,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671684489998","274671546489998",24,391303,17,"Public Unit 5",39,,77937.2,77937.2,"Pixel count",350445,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671685489998","274671546489998",24,391303,18,"Public Unit 6",39,,83219.3,83219.3,"Pixel count",374197,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671686489998","274671546489998",24,391303,3,"Inland Census Water Unit 3",39,,30199.5,30199.5,"Pixel count",135791,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671687489998","274671546489998",24,391303,5,"Inland Census Water Unit 5",39,,28237.7,28237.7,"Pixel count",126971,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671688489998","274671546489998",24,391303,10,"Private Unit 4",39,,4903774.6,4903774.6,"Pixel count",22049857,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671689489998","274671546489998",24,391303,6,"Inland Census Water Unit 6",39,,76854.7,76854.7,"Pixel count",345578,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
"274671690489998","274671546489998",24,391303,9,"Private Unit 3",39,,3248309.9,3248309.9,"Pixel count",14606048,"NLCD LANDSAT 2011 Tree Canopy Cover","",2014-08-12,"489998","",,""
